RMSE-RNN,RMSE-LM,RMSLE-RNN,RMSLE-LM
0.012132078372554,0.008449926863271,0.011329435,0.007877305
0.015630438908543,0.009717695515738,0.014560185,0.0090273395
0.016025066028111,0.012467742043185,0.014992245,0.011644725
0.014379560923576,0.008821971776914,0.0136414915,0.008347075
0.013243276883041,0.012044545226365,0.0126378015,0.011487279
0.01158386450961,0.014608211718045,0.010456316,0.013204373
0.008266368877901,0.006399933189186,0.0080376845,0.0062172282
0.012390822006404,0.011155687404411,0.011475235,0.010325439
0.01842245475464,0.007079526760567,0.017109193,0.0065402687
0.00262588399951,0.003660327259205,0.0026047942,0.0036290693
0.005401935439704,0.001941747947634,0.005299963,0.0019018613
0.013472572155724,0.00942420206724,0.012305357,0.008591786
0.008795440366438,0.00615376795877,0.008534614,0.005963618
0.011662721806936,0.009977713154802,0.010844022,0.009270012
0.048790738574819,0.053043439961765,0.039089724,0.042570382
0.012022026149161,0.01370240001211,0.011392172,0.012994897
0.01257510483935,0.014208629487381,0.011594132,0.013110146
0.015292488079324,0.010088659837178,0.014243118,0.009373575
0.123784454509115,0.128459213073585,0.09170923,0.09534302
0.052715211936256,0.06482491047195,0.042301312,0.05227679
0.019147165279496,0.022360951029467,0.016895697,0.019759767
0.012035545190662,0.007140014331573,0.01157904,0.0068530105
0.009737136010621,0.005263941346065,0.009474559,0.0051108412
0.014295857295081,0.009180448806802,0.013416246,0.008594878
0.016280975090818,0.012156214441296,0.015406303,0.011480633
0.038380756406378,0.041593968622904,0.031095192,0.03374286
0.013427045110872,0.013915553942769,0.012595732,0.013057001
0.013546034571951,0.008196763675808,0.012708068,0.007670395
0.010877251556471,0.008020393516728,0.010486893,0.0077218935
0.065856159336464,0.073870525849512,0.051251024,0.057671174
0.016344748754601,0.018202729689006,0.014948398,0.016661882
0.007711244695042,0.00355860028255,0.0074958894,0.0034522377
0.00997591035771,0.007417898550039,0.009613708,0.007139746
0.011496819778037,0.007595423647197,0.011057872,0.007291708
0.012197781276836,0.00578037635291,0.011703372,0.0055290125
0.014084316919993,0.010616585538917,0.013053872,0.009824
0.047593667415364,0.034816459194025,0.03811215,0.027736917
0.013512454663666,0.025960889099764,0.012520522,0.024195526
0.016588218845113,0.007622346244936,0.014725685,0.0067395866
0.007336676205742,0.007977882336629,0.0071766283,0.007806301
0.009578593172541,0.003323465644369,0.008777171,0.0030366778
0.003459309214098,0.000769928089506,0.0034093186,0.0007577967
0.012343607644991,0.010766208070043,0.01177419,0.010261808
0.043843299292425,0.05617703434007,0.035055637,0.045142874
0.01254741843076,0.009304765671163,0.012005985,0.008889414
0.013857767165152,0.007201746094909,0.012521781,0.006487876
0.010576415856067,0.011754501712694,0.009908296,0.011018064
0.012372285333778,0.012658677864435,0.0112947,0.011557668
0.017724528522675,0.019252940737107,0.015386492,0.016724452
0.013258404972596,0.012187659867397,0.011905983,0.010939181
0.01566590695004,0.009523682233649,0.014919929,0.0090436265
0.014422748353506,0.009408973038062,0.013682745,0.00890496
0.010669663585669,0.011674210227341,0.009732783,0.010654017
0.013897754164832,0.014855213370004,0.012821458,0.013710849
0.019528001276672,0.015306651390674,0.01723466,0.013483815
0.002719356702703,0.005469416240891,0.002701241,0.0054255784
0.014410018794668,0.010483045241688,0.013623744,0.009892609
0.095111610006246,0.107544988828483,0.071593225,0.08134271
0.007270956338228,0.006276877732239,0.00705011,0.0060832873
0.017861224892977,0.015599287845441,0.01607266,0.014022887
0.015258364194677,0.010793082413669,0.014149763,0.009988144
0.050017833416509,0.051213622262881,0.04009281,0.041071266
0.014637306573901,0.014236949511212,0.013230853,0.012866624
0.007931444579451,0.004842072641561,0.007727951,0.0047107376
0.000490831217596,0.002679046249643,0.00048543327,0.0026454432
0.015929885291597,0.012505151340993,0.014232151,0.01115527
0.011372450702009,0.009198341398026,0.010808725,0.008733332
0.013497948759723,0.013670578537506,0.01256118,0.01272285
0.002240623354926,8.1134960376062E-05,0.002206917,7.9829246E-05
0.015351720107218,0.014490477921886,0.0137120485,0.012937792
0.005958817826746,0.001957129656066,0.005836593,0.0019132309
0.182054611884411,0.192337098475336,0.12901169,0.1368196
0.357457039359207,0.388853557813392,0.23186749,0.2550545
0.008198395480409,0.008930604706635,0.007914308,0.0086242035
0.014561489464564,0.010789126221601,0.013437919,0.009939268
0.013325221885356,0.008155599275245,0.012450609,0.0076018795
0.011777747304093,0.00813297930163,0.011231389,0.0077422
0.013209827358581,0.009209916048337,0.012238383,0.0085167885
0.015506222611737,0.00833841036055,0.014667772,0.007860787
0.013733245527623,0.010066293300137,0.012834307,0.009391233
0.016992017351866,0.014475881978644,0.015188329,0.012924679
0.033447310872291,0.03892539370842,0.027425647,0.03199005
0.013950735414843,0.015080131808888,0.012744889,0.0137838125
0.008005227876268,0.006720487083635,0.007782778,0.0065296497
0.015638649090064,0.011161901326256,0.014567889,0.010375932
0.012830226004061,0.008353803355844,0.012381481,0.008044191
0.01507879815767,0.015891380498283,0.013551809,0.014287345
0.014475978985176,0.013713069464561,0.013477489,0.012762651
0.000962716538653,0.002869177640848,0.00095292926,0.002837331
0.022862493720766,0.021619170692644,0.019534752,0.018462524
0.027141064647848,0.032007947956266,0.022750467,0.02688533
0.009901147245552,0.006944481402977,0.009589724,0.0067164116
0.010226871836552,0.005517512572688,0.009856753,0.0053057596
0.013739742592719,0.012031615044851,0.012732469,0.011140712
0.027426913573203,0.031607090801836,0.02299285,0.026544124
0.021012946783792,0.021625325337835,0.018267363,0.018804759
0.01292430636685,0.008134264327336,0.01243943,0.0078110285
0.010390899949676,0.0087664685478,0.009961065,0.00839727
0.014134876215636,0.013679750124357,0.012979433,0.0125588775
0.005379185081829,0.003895278980395,0.0052567963,0.0038038902
0.012779622997284,0.011638775765022,0.011245154,0.010236129
0.056353897677938,0.061928958559974,0.044522792,0.049037114
0.009986033742775,0.009059190822281,0.009695519,0.00879167
0.081399737557961,0.092260241298926,0.06240727,0.07103619
0.001074508760685,0.00236153225896,0.0010646572,0.002335906
0.000730847022829,0.000403810290678,0.0007228963,0.00039919373
0.022291615546341,0.016214176760623,0.019221425,0.013944283
0.039205060040389,0.05415193755036,0.031773746,0.044158325
0.359219102631172,0.385833748682648,0.23315468,0.2528008
0.012575611682872,0.017889402604925,0.011746068,0.016751107
0.02217521549032,0.019205518360382,0.019594021,0.016947627
0.005347278000285,0.003836156804788,0.0052255336,0.0037460458
0.045965270326453,0.036641493519614,0.037886515,0.030084535
0.015857934663227,0.008385520249768,0.01528468,0.008053277
0.036331758330271,0.03165467143277,0.029826403,0.0259365
0.017587453135366,0.028610139973818,0.0149935335,0.02450642
0.01101678626343,0.011853851197405,0.009941883,0.010701336
0.011470496551527,0.0165700244765,0.010411702,0.015075557
0.007931664741816,0.011868976147251,0.0073620677,0.011036858
0.011886291230651,0.010111402897225,0.0114653185,0.00974492
0.018747836474925,0.015779927631782,0.016415015,0.013798386
0.012305725594093,0.008753720809156,0.0118075535,0.00838501
0.01908002054823,0.008389174993891,0.017070703,0.0074698403
0.013327196179971,0.007690467058575,0.012793969,0.007362779
0.015502274022543,0.016618445696218,0.013444349,0.014419362
0.006578713641363,0.011547371539811,0.0060487464,0.010641515
0.002130385474719,0.00122094901596,0.0020945352,0.0011998657
0.007214937432694,0.004557242661096,0.007042486,0.004442541
0.035400823064333,0.035010545846925,0.029050946,0.028726026
0.144863751418261,0.167105051014134,0.1049093,0.12203738
0.039515659255522,0.057633846105372,0.032029554,0.047065496
0.000933710472134,0.001273772673947,0.00092064124,0.0012545772
0.031325192067444,0.034184768844004,0.025663048,0.02803889
0.016339004346678,0.011627387498316,0.015461642,0.010978445
0.01091508948306,0.009847309425413,0.010404453,0.009381838
0.012718990715583,0.008333563933373,0.011727579,0.007668428
0.048524230364315,0.054800243051328,0.038872004,0.0440118
0.062150866666611,0.082941963218903,0.04829666,0.06498821
0.015749663132114,0.023212804924546,0.013660371,0.02019921
0.001979383609883,0.000271011144512,0.0019493569,0.00026660413
0.015171371391354,0.012742139578799,0.013794228,0.0115726665
0.015982270471522,0.013886734624443,0.014455408,0.012548126
0.013786234113897,0.011027500041181,0.012717918,0.010159984
0.015434347162863,0.014698475569287,0.014109872,0.013432607
0.013373002216657,0.013047233344806,0.012275524,0.011974692
0.01444455961034,0.020860396365322,0.012719534,0.018421479
0.028741478530119,0.034272685576726,0.024108276,0.028815284
0.000172817148306,0.000293416903079,0.00017088931,0.0002900781
0.007244981870983,0.002775320725237,0.007071916,0.002703119
0.050726980774866,0.06318078823435,0.039987057,0.050053567
0.012001536553567,0.010385554114788,0.011546135,0.009983681
0.039760038966224,0.039073988595952,0.032230854,0.031665817
0.001247312858732,0.001326983795479,0.0012300443,0.0013086637
0.01536431918062,0.01953110098782,0.013085827,0.0166644
0.022476360737393,0.023532674191603,0.019711956,0.02064798
0.02397421755927,0.015199452424024,0.02120059,0.0133887455
0.002913840094638,0.005784728676097,0.0028941487,0.005737468
0.281588668369293,0.296001189869828,0.1888411,0.19953641
0.01274657274201,0.015348139940548,0.012041554,0.014517143
0.010511443135085,0.006519142402986,0.010132421,0.0062719733
0.036342218636467,0.034103973861639,0.02983512,0.027971685
0.016145124723506,0.011910259507552,0.014978282,0.011027724
0.049261704880242,0.053726657821029,0.03947459,0.043130696
0.00453568427275,0.004122417379548,0.0044306573,0.0040261466
0.038697704505906,0.027256146237768,0.032212466,0.022579849
0.021268583841259,0.017683238095212,0.01878535,0.015593782
0.010183904324285,0.006357897122334,0.009788882,0.006100036
0.35647233834429,0.366783589537889,0.2311489,0.2386994
0.016359969552758,0.026697874417328,0.01419349,0.023267373
0.025808692319566,0.027722001085741,0.021858364,0.023497999
0.01305066029076,0.016733459905829,0.0117881745,0.015139997
0.018528990299043,0.012049786960035,0.016462803,0.010675237
0.07984906383737,0.095374765343021,0.061181277,0.07352455
0.016080752143798,0.016494117534095,0.014367916,0.014739983
0.018522747211403,0.013568669581104,0.016957305,0.012393676
0.005907568941877,0.003497958181257,0.0057626814,0.0034081563
0.015201844293064,0.006309807365599,0.014427226,0.0059630424
0.028503790654885,0.025682703109717,0.02416873,0.02175048
0.015457443750483,0.011605255193721,0.014270671,0.0106951445
0.024482652159446,0.022721156713326,0.020723566,0.019218102
0.024469248864781,0.016837373692178,0.022576794,0.015480317
0.009827017777611,0.008968867210548,0.0093624145,0.008541334
0.000930120227984,0.003039541678961,0.0009206785,0.0030055512
0.014154121535292,0.013698078593644,0.012635574,0.012225956
0.01305107786389,0.015110045724101,0.011718705,0.013580084
0.014913238788334,0.012998908802132,0.01348196,0.011741154
0.014576155924012,0.008516565171726,0.013681103,0.007970855
0.020000338804134,0.019454747367189,0.017228603,0.016754657
0.011889774353175,0.008937273158412,0.011373125,0.008536823
0.018105998345277,0.010995943113844,0.017022539,0.010303356
0.015616647995266,0.011075012240206,0.014484428,0.01025039
0.008476264620554,0.00723650861422,0.008203981,0.006999839
0.017441302348049,0.019022569214306,0.01513876,0.016522676
0.004507579765978,0.005088324645566,0.0044735824,0.0050484943
0.006065404040155,0.002323001667314,0.0059293937,0.002266759
0.008388582604947,0.005604980464409,0.008157004,0.0054428633
0.010928386977369,0.005369029881312,0.010589939,0.005188741
0.011426200869183,0.005791962090021,0.011075018,0.005598616
0.00983377163798,0.005486151238808,0.009546978,0.005314907
0.002094980350894,0.002451941364761,0.002070263,0.002417582
0.016866217954799,0.010067753619806,0.016072318,0.009562753
0.008756026627041,0.013845495619876,0.00779777,0.012358345
0.004436861705131,0.002144061046032,0.004351044,0.0021002274
0.018115878029465,0.012137442960663,0.016581722,0.011079118
8.50949431329727E-06,0.002098994382451,8.413568E-06,0.00207326
0.009711462936861,0.008517496340584,0.009222768,0.008084286
0.016587972337721,0.032238454141919,0.013681173,0.026763037
0.012783735820965,0.013976160587465,0.012076873,0.013210837
0.01269152761398,0.023392648050316,0.010898218,0.020180464
0.00900148610029,0.01668499395119,0.008359224,0.015550204
0.003501422752976,0.002330929084919,0.003418615,0.002274502
0.00889532274007,0.023524389039789,0.007555276,0.020106032
0.009418859895474,0.013503894158683,0.008710854,0.012512535
0.440683955448683,0.478877837441287,0.27307254,0.30066356
0.002729117895716,0.020669735696939,0.0024673939,0.018840842
0.001785280167037,0.001738177598451,0.0017517563,0.0017054975
0.009377270786131,0.011927120584443,0.008591898,0.010941014
0.030661836128748,0.03495231227661,0.025437415,0.02904901
0.010391086207593,0.026776552207748,0.008831337,0.022917703
0.022821367011051,0.052376195207293,0.01837258,0.042678937
0.00800735124126,0.010310627455626,0.00768869,0.009911295
0.01126039058898,0.026218026617751,0.009478152,0.022208914
0.01777356823674,0.05182178385653,0.014279619,0.042217508
0.009004913070665,0.009042002203882,0.008673895,0.008709777
0.006245769420723,0.01187656846323,0.0057926998,0.011043958
0.103480607533694,0.133438974926232,0.076078,0.0992285
0.026835724768705,0.049278870546454,0.021944389,0.040674
0.010474320633073,0.008640479197321,0.010041434,0.008276086
0.010199038487091,0.002986239215923,0.009969821,0.0029088482
0.015095382727594,0.013915836809917,0.0131958425,0.012158424
0.014312811243351,0.013718493099505,0.01307784,0.012531392
0.0174014715309,0.019202381249024,0.015103921,0.016680166
0.044590682808413,0.066709115284158,0.03506407,0.052924052
0.011583872046945,0.018124155427467,0.010770306,0.016902886
0.003127887913437,0.017265938458251,0.0027960837,0.015532799
0.005433928300154,0.002068327771302,0.0052880645,0.0020095129
0.006991114459552,0.009693924498399,0.0065864697,0.009144515
0.006127051928431,0.008544139741116,0.005728036,0.007996768
0.052652746177373,0.075838358366216,0.04076311,0.059253886
0.0055306200714,0.006001228404542,0.005393984,0.0058543123
0.012491092078292,0.007871005479907,0.011878256,0.00746838
0.007151380060578,0.015085116034077,0.006229773,0.0131867975
0.001642853006214,0.002000587103819,0.0016231071,0.001972991
0.065750449625307,0.085678637291441,0.05010304,0.065798074
0.006616130536724,0.040871322338887,0.0055580735,0.03483981
0.007527831946798,0.010618709191349,0.0071415976,0.010088719
0.008282944680457,0.015570148941095,0.0075854138,0.014306851
0.018567178311459,0.01256499436599,0.017649412,0.011909768
0.016293086028426,0.009922519262467,0.015182167,0.009218492
0.020307823849897,0.028326943254321,0.016973704,0.0237564
0.760180872237106,0.758042683987363,0.56356573,0.5614389
0.307942270140171,0.307751326606147,0.26838836,0.2681975
0.544543692229105,0.543937861119295,0.4340817,0.43347716
0.59536588534583,0.593744152441844,0.46642432,0.46480685
0.175284520957788,0.175235839927764,0.16150115,0.16145247
0.098565905133294,0.098546004099919,0.09400372,0.09398382
0.175259143254121,0.175191967059358,0.16147578,0.16140862
0.389438276093906,0.389045152698751,0.3287401,0.32834727
0.487766620279493,0.487004281142685,0.39692882,0.39616755
0.039893332886297,0.039887804039863,0.039117724,0.039112195
0.073771133955881,0.073758110650051,0.07117591,0.07116289
0.363265457630427,0.363150809055316,0.30971462,0.30960006
0.050778455382257,0.050769440029579,0.049530853,0.049521837
0.649800648746947,0.648776896255472,0.4994403,0.4984202
0.015955553996134,0.015951787787191,0.015829505,0.01582574
0.985031726297169,0.980569112436044,0.6782898,0.6739027
0.851625142724425,0.847864925171132,0.6133009,0.60957026
0.97283238420957,0.961624396225415,0.666342,0.6554896
0.664567463684344,0.663012493487635,0.5083314,0.5067824
0.864979553587388,0.867307774906327,0.5664965,0.5685499
0.186151493171827,0.186084270251857,0.1707033,0.17063609
0.957553394113736,0.955336740502561,0.6515767,0.64945257
0.66476410098433,0.66297138556128,0.5085274,0.50674146
0.21475847459243,0.214691836661748,0.19452575,0.19445911
0.416858678523976,0.41650027489281,0.348213,0.34785488
0.371961542686074,0.371598191981336,0.31611198,0.31574887
0.521228027200807,0.520441161964555,0.41904265,0.41825724
0.116205043002107,0.116173313365413,0.10993187,0.10990013
0.509752383005317,0.50903718429948,0.41148654,0.4107726
0.498684314379597,0.497893036663369,0.4041991,0.40340903
0.988723505149833,0.984879379632621,0.6819338,0.67813975
0.346829320288311,0.346713813928827,0.29763854,0.29752308
0.116191698132647,0.116176499946182,0.10991852,0.10990333
0.871115508898297,0.868593982710913,0.62339574,0.6208944
0.557042963619046,0.555857646454237,0.442211,0.44102836
0.986767601078495,0.980662991557916,0.68000156,0.6739948
0.986894320394887,0.982497286319625,0.6801266,0.6757959
0.085932753171737,0.085911318735613,0.082438126,0.08241669
0.845233672409971,0.849698607921773,0.5492492,0.55312324
0.809884078419904,0.827161804595632,0.51909643,0.5337205
0.816028964096617,0.831780839229651,0.5242731,0.5376667
0.657508188929165,0.683921343101087,0.39861974,0.41849056
0.293069567817432,0.293149981074761,0.25691393,0.2569943
0.102843975666741,0.10285656229769,0.09788603,0.09789862
0.877415762278734,0.879235676381677,0.5775138,0.57913625
0.065907806036936,0.065911391601217,0.06382554,0.063829124
0.065912447804143,0.065904623022839,0.06383018,0.06382236
0.520925415164339,0.520456737424347,0.41874054,0.4182727
0.330962424235727,0.330556184731792,0.2858332,0.28542712
0.794558805364839,0.792377834290326,0.58225423,0.5800879
0.069817976239061,0.069807714232289,0.067487575,0.067477316
0.265326528593926,0.265260965871152,0.23527455,0.23520899
0.315420121086249,0.31524670611044,0.2740737,0.27390036
0.851114977912762,0.84826915749914,0.612794,0.6099706
0.58210927965048,0.580974105248057,0.45804498,0.45691267
0.426424083679256,0.426077328551907,0.3549359,0.3545895
0.077772639312174,0.077760286182022,0.074895434,0.07488309
0.913056953500543,0.916098129363493,0.6097779,0.6125798
0.226827992069704,0.22675186497711,0.20440844,0.20433232
0.175266609228921,0.175229951162362,0.16148324,0.16144659
0.208848151257488,0.208802197277837,0.18964791,0.18960197
0.581729349782125,0.580903182593604,0.45766586,0.45684195
0.154473005037086,0.154431013155935,0.14363731,0.14359532
0.019260624464815,0.019254397918701,0.01907742,0.019071193
0.226848561464629,0.226762937804924,0.20442899,0.20434338
0.186106460403066,0.186099033953313,0.17065829,0.17065087
0.346883923183832,0.346643838237789,0.29769313,0.29745317
0.252121595494931,0.252047144181127,0.22480394,0.2247295
0.984048062482397,0.983028399067913,0.67732114,0.676318
0.398399201590722,0.398070633977487,0.33514506,0.33481672
0.904412511431196,0.908391789354805,0.6018564,0.60549515
0.06591649936875,0.065904290934821,0.063834235,0.06382202
0.977302027115924,0.974504423128506,0.67629486,0.6735318
0.252125954308924,0.252042710102242,0.22480828,0.22472507
0.98311234283545,0.980177573931838,0.6764005,0.67351866
0.036355461902337,0.03634954226242,0.03570995,0.03570403
0.265466306067809,0.265251008581029,0.2354143,0.23519905
0.346745100700459,0.346600805630218,0.29755437,0.29741016
0.355086655718869,0.354837737845079,0.3037544,0.3035056
0.48779306039437,0.486992149043982,0.39695522,0.39615548
0.08182506250034,0.081814422601588,0.078648224,0.078637585
0.72679306801811,0.724656507085118,0.54468757,0.5425613
0.933617531700974,0.930706203343208,0.6552677,0.6523854
0.812516762487189,0.811098503932201,0.5918882,0.59047985
0.307890440663242,0.3077644359029,0.26833656,0.2682106
0.67587863903925,0.688425308375863,0.4123981,0.42191872
0.054493844355754,0.054486962891741,0.053060394,0.053053513
0.208816112982017,0.208767876830404,0.18961588,0.18956767
0.220716729209017,0.220677804760402,0.19941132,0.1993724
0.25211713317339,0.252031654125819,0.22479947,0.224714
0.220760658664583,0.220678091739394,0.19945523,0.19937268
0.149443611015682,0.14941641861797,0.13927063,0.13924344
0.116207643670598,0.116169609606986,0.109934464,0.10989643
0.398265839043236,0.398080535004552,0.33501178,0.33482662
0.019259551587079,0.019253969391785,0.019076347,0.019070765
0.272215989458059,0.27212572156559,0.24072003,0.24062976
0.272210118506924,0.272045844758545,0.24071416,0.24054994
0.330810400480681,0.330735685879992,0.28568122,0.28560653
0.022598249859131,0.022594172063637,0.022346549,0.022342471
0.24566647357822,0.24554171028495,0.21964239,0.21951766
0.980713194509226,0.97806083176216,0.67404395,0.6714452
0.154460162666689,0.15443862970511,0.14362447,0.14360294
0.300549802039549,0.300432262833692,0.26272547,0.26260796
0.239279765464878,0.239173025561465,0.21450225,0.21439554
0.942787581567462,0.939625206808636,0.6375115,0.63452476
0.983461622312634,0.978598889978911,0.67674404,0.67197186
0.557295805181901,0.555551956747902,0.4424635,0.44072354
0.081828334723767,0.081810899377513,0.078651495,0.07863406
0.019256816989652,0.019253304287031,0.019073613,0.0190701
0.203048187184103,0.202961351422791,0.1848415,0.18475468
0.169947951058951,0.169912546274463,0.15694782,0.15691243
0.989298993804044,0.983706413767308,0.68250304,0.6769849
0.20304196751393,0.202994524792652,0.18483528,0.18478785
0.197279391422155,0.197256937874352,0.1800285,0.18000604
0.065917329431895,0.065906548393799,0.06383506,0.06382428
0.973182198981699,0.965686198643951,0.66668266,0.6594089
0.330841186906257,0.330615311897121,0.28571197,0.28548622
0.015956713141874,0.015952302284246,0.015830664,0.015826253
0.065908738655676,0.065903418312585,0.06382647,0.06382115
0.069815688512504,0.069804065303453,0.06748529,0.067473665
0.081822350723856,0.08181092783712,0.07864552,0.07863409
0.265404020279645,0.265294247753153,0.23535201,0.23524226
0.983548953102,0.980064764802198,0.67682993,0.67340803
0.279100869500252,0.278925174851109,0.24610747,0.24593186
0.498689707861953,0.497935742713774,0.4042045,0.40345168
0.307922357232176,0.307729658123124,0.26836848,0.26817584
0.125376120587035,0.125355973610395,0.118113175,0.11809302
0.982559922456075,0.979000344591012,0.6758574,0.67236495
0.102877675402327,0.102865738701267,0.09791973,0.097907804
0.398325586496356,0.397972022029275,0.3350715,0.33471826
0.208835200965156,0.208785532893865,0.18963496,0.18958531
0.330905194133054,0.33067389900011,0.285776,0.2855448
0.622139631927462,0.62065536094384,0.48288688,0.48140708
0.416834745679769,0.416442419345683,0.34818906,0.34779713
0.134807932473907,0.134777918545143,0.12645856,0.12642854
0.149453401061789,0.149416967126874,0.13928042,0.13924399
0.330792280868234,0.33067941917275,0.28566313,0.2855503
0.300482390912888,0.30033478484498,0.26265806,0.26251054
0.532611560686896,0.532092464247194,0.42636308,0.42584503
0.16469541017656,0.164678393950061,0.15244703,0.15243001
0.954029310881786,0.952600428575815,0.6482019,0.64683664
0.029395368039777,0.029391580731409,0.028971387,0.0289676
0.426269863342645,0.426127231962447,0.3547818,0.3546393
0.279096304628407,0.278970006926884,0.24610293,0.24597666
0.620140784107524,0.643617085744356,0.37116572,0.38832566
0.981665621650627,0.979292205446399,0.67497885,0.6726509
0.38938634944681,0.389132413748784,0.3286882,0.32843447
4.63607793972256E-06,7.82017541039122E-06,4.636067E-06,7.820145E-06
0.466450119511314,0.46584844604242,0.38252696,0.3819261
0.139611305955663,0.139590291275667,0.13068071,0.13065968
0.245629622255761,0.245559976357502,0.21960555,0.21953592
0.476808906389626,0.476505635730563,0.38949043,0.38918757
0.919820014513895,0.918381585972552,0.6160195,0.61468875
0.846841798814237,0.855319632854832,0.5506428,0.5580217
0.054489986057318,0.054486892384818,0.053056534,0.053053442
0.520353913592183,0.533456930601089,0.30134425,0.31023923
